2019-03-28T08:45:58Z	12580	wuxuec	8401606	发广告的死全家	
2019-03-28T08:45:54Z	12576	yangyi	34365	欢迎非996的HR到 no996recruit/jobs 发帖招聘	转需要的 HR, 如果贵公司反对996, 招聘贴可以发这里\n\nhttps://github.com/no996recruit/jobs/issues\n\n无关内容一律删帖
2019-03-28T08:45:50Z	12573	yishouyongren	49021234	合影留念	mark
2019-03-28T08:45:47Z	12570	opendev2019	49016278	【前端开发联盟】欢迎参与全球级别5W人开发的项目	![image](https://user-images.githubusercontent.com/49016278/55142969-bff5e780-5178-11e9-92d8-3453cafe5a62.png)\n
2019-03-28T08:45:46Z	12569	yangwang12345	20178350	前来围观	哈哈哈
2019-03-28T08:45:45Z	12568	trb331617	33663951	【含泪跪求】请问各位道友：有生发秘方吗？？？	
2019-03-28T08:45:41Z	12564	Grasssleeve	37855739	update zh_TW.md	Make some fonts bold
2019-03-28T08:45:26Z	12557	EnjoyRenWei	14111123	滚你妈的996，去你妈的996公司	操特么的996，去你妈的加班，强行996的公司都特么sb
2019-03-28T08:45:24Z	12555	opendev2019	49016278	前端开发联盟】欢迎参与全球级别5W人开发的项目	![image](https://user-images.githubusercontent.com/49016278/55142969-bff5e780-5178-11e9-92d8-3453cafe5a62.png)\n
2019-03-28T08:45:12Z	12549	Awybupt	24274308	Update zh_CN.md add the damage of the 996 model!	As a programmer,some one don't know the disadvantages of 996, and say **"if you can provide enough money ,i can do every thing**" foolish comments!!!!!!!!!!!!!!!
2019-03-28T08:45:11Z	12547	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:44:58Z	12542	xiaoJinGong	20038482	前端996吐槽交流，顺便还招前端，java	![2061553758457_ pic_hd](https://user-images.githubusercontent.com/20038482/55142999-cd12d680-5178-11e9-8548-ce999bfc95b2.jpg)\n
2019-03-28T08:44:55Z	12540	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:44:54Z	12539	wuxuec	8401606	发广告的死全家	
2019-03-28T08:44:54Z	12537	moshenglv	22759123	程序员面试经验分享	<img src="http://47.102.109.233/wp-content/uploads/2019/01/%E5%85%AC%E4%BC%97%E5%8F%B7%E4%BA%8C%E7%BB%B4%E7%A0%81.jpg"/>
2019-03-28T08:44:54Z	12536	wangyigitzh	35908808	参与一下	
2019-03-28T08:44:38Z	12532	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:44:35Z	12527	opendev2019	49016278	前端开发联盟】欢迎参与全球级别5W人开发的项目	![image](https://user-images.githubusercontent.com/49016278/55142969-bff5e780-5178-11e9-92d8-3453cafe5a62.png)\n
2019-03-28T08:44:29Z	12526	yanglan111	33249621	一会儿没看就涨到5w了	
2019-03-28T08:44:23Z	12523	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:44:22Z	12522	SherlockRen	6948241	你们这些打广告的都是什么东西！有多远滚多远，什么热度都蹭	
2019-03-28T08:44:18Z	12521	Daniel5537	7358786	参加如此大型的项目，兴奋	参加如此大型的项目，兴奋
2019-03-28T08:44:17Z	12520	liubinux	10626525	Update README.md  666	
2019-03-28T08:44:16Z	12518	LYH-Robert	22525720	这么多打广告的？理性讨论：我想问一下有大家公司都有工会吗？996多少工资才合理呢	
2019-03-28T08:44:05Z	12514	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:44:03Z	12513	xiangxiaofang	25261608	眼睛疼	
2019-03-28T08:43:57Z	12510	NextToTheLaowang	25732245	冒个泡	
2019-03-28T08:43:50Z	12507	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:43:45Z	12505	Mr-Luxry	13265870	...	饶了GitHub吧，要不上不了了
2019-03-28T08:43:45Z	12504	xzjh	1124456	请你们有一点基本素质，不要污染issue列表，把这里当成聊天室	
2019-03-28T08:43:33Z	12499	ngu2008	19800003	安徽汽车网最新声明	\n![QQ截图20190328164112](https://user-images.githubusercontent.com/19800003/55142903-9c32a180-5178-11e9-9f06-08d89286ecf1.jpg)\n
2019-03-28T08:43:30Z	12498	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:43:16Z	12492	pangrongxian	14255970	大反转！2019年3月27日，996.icu项目上线，第二天，项目达到5w个star，就在当日，安徽汽车网的兄弟第一个揭竿起义，删库跑路，史称3.28事件！	然鹅。。\n![image](https://user-images.githubusercontent.com/14255970/55142879-9341d000-5178-11e9-854e-fb94824d6f42.png)\n
2019-03-28T08:43:15Z	12490	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:43:14Z	12489	YuDaiYan	25944632	厉害	
2019-03-28T08:43:15Z	12490	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:43:14Z	12489	YuDaiYan	25944632	厉害	
2019-03-28T08:43:14Z	12487	yanglan111	33249621	还没停下来啊	
2019-03-28T08:43:05Z	12484	linuxbelletian	8522288	issus里面放广告真的很可耻	
2019-03-28T08:43:00Z	12481	hzhcode	27946012	先让一部分人富起来，然后让另外一部分人996	
2019-03-28T08:42:57Z	12480	YuanQGit	25917503	吼吼吼，留爪！	
2019-03-28T08:42:55Z	12479	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:42:55Z	12478	danwey	6631373	好想965呀~！！！！！！！！！！！！！！！！！！！	
2019-03-28T08:42:51Z	12476	ZhouKanZ	16540479	996 Timing第二帅程序员前来报道	
2019-03-28T08:42:50Z	12475	txxxtxx	10277897	有没有比较好用的Windows10壁纸软件	
2019-03-28T08:42:44Z	12472	ylylc	8597269	坐等破十万++	
2019-03-28T08:42:38Z	12471	LinFeng1987	16728816	test	
2019-03-28T08:42:38Z	12470	MaZhengA	33256699	996要是成了github第一星就尴尬了！	起来，………………的人们
2019-03-28T08:42:31Z	12466	lerry903	22475575	安利一个博客：http://www.lerryspace.com	http://www.lerryspace.com/
2019-03-28T08:42:17Z	12461	Ryanbeta	19837893	3-28 16:40 52K star，太火爆了	这star坐火箭的，kubernetes折腾几年才50k
2019-03-28T08:42:17Z	12460	zouapao	42455641	star数再上升 , 小心社会主义的铁拳把Github给墙了	
2019-03-28T08:42:16Z	12459	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:42:14Z	12458	hardworker996	49021087	bs懦弱的码农	码农天生的软弱使其只能采用这样的方式，github，翻墙，账号。老板们反正都不会翻墙也没账号，看不到\n敢在你的朋友圈、微博安利这个项目么？凸
2019-03-28T08:42:13Z	12457	NekonoKoe	30651627	枪毙名单一个都跑不了	
2019-03-28T08:42:02Z	12452	vector-1127	20869159	打卡，表示我很关心这个问题！！！	
2019-03-28T08:41:58Z	12448	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:41:55Z	12445	wangligong	18214140	hi	pi yi pi
2019-03-28T08:41:51Z	12443	liuxiaoxin369	20962818	珍爱生命，远离996。参与全球最大项目	
2019-03-28T08:41:48Z	12440	86540538	21231586	现在在github排名star排名32位	现在在github排名star排名32位
2019-03-28T08:41:48Z	12439	mojianyuan	7959931	深圳996.ICU 大小周	![IMG_6977](https://user-images.githubusercontent.com/7959931/55141538-9091ab80-5175-11e9-896a-a08615957640.JPG)\n深圳的兄弟加进来，我们吐槽一下大小周，996
2019-03-28T08:41:39Z	12435	somedayiamold	7919507	fix 英文修正	
2019-03-28T08:41:37Z	12434	linyusen1995	37433500	我也可以在简历上写参与github上5W星的项目了！！！	
2019-03-28T08:41:37Z	12432	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:41:17Z	12423	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:41:05Z	12419	liuja1990	3077204	世界碼農大團結萬歲！	
2019-03-28T08:41:17Z	12423	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:41:05Z	12419	liuja1990	3077204	世界碼農大團結萬歲！	
2019-03-28T08:40:48Z	12413	wybzdaq	37499936	zzzzzzzz	zzz\nzlz\nzzz
2019-03-28T08:40:45Z	12411	fengni99	12166313	这么欠赞？？？	
2019-03-28T08:40:44Z	12410	1549583737	20281202	这个帖子说出了广大程序员们的心声	
2019-03-28T08:40:44Z	12407	arthur0201	20655917	死道友不死贫道	在这抵制有jb用，有本事不去那些公司应聘，最后不还是真香了，都是送死你去的心态，
2019-03-28T08:40:31Z	12402	gkMandy	37791442	我这也算是参与过5W+的大型开源项目的人了 	
2019-03-28T08:40:31Z	12401	CaiJinKen	36183188	浪潮集团<<奋斗者协议>>	8千块工资的500强国企, 学人家某为的奋斗者, 不给马儿吃草,还要马跑的比火箭快 https://www.zhihu.com/question/50400957/answer/122829948
2019-03-28T08:40:29Z	12400	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:40:21Z	12398	rabbitluluu	30280987	听说是万人大项目  来混个脸熟	2333
2019-03-28T08:40:18Z	12397	secretkevin	29044690	这是一个正义的网站，我们需要工会！！	
2019-03-28T08:40:17Z	12396	GoetheDady	20537904	占个坑	强势围观
2019-03-28T08:40:13Z	12392	PHPLeon	33280267	深圳PHPICU	![image](https://user-images.githubusercontent.com/33280267/55142670-2595a400-5178-11e9-860b-9cc1d2a91014.png)\n
2019-03-28T08:40:09Z	12391	saerankk	13294893	再欺负程序员就删库走人	
2019-03-28T08:40:09Z	12390	zyc14588	39000405	996+1	除了北上广深996还有其他地方的996的朋友吗
2019-03-28T08:40:03Z	12388	h1u2a3n4g	31462398	   111	111
2019-03-28T08:39:46Z	12379	jockchen	18410859	【火中刘明，第一次参加开源5w+赞的项目】	一个小时涨了6k；\n\n现在 2019-03-28 16:39\n51972
2019-03-28T08:39:38Z	12378	whoisjama	31837845	无996则码农强，码农强，则科技强，科技强，则国强。	
2019-03-28T08:39:35Z	12375	LanWH	22359553	顶到第一	
2019-03-28T08:39:31Z	12374	lxtqyh	32124781	hello_world	hhhhhh
2019-03-28T08:39:31Z	12372	LighterFung	19433551	坐标GZ，3-5高级JAVA内推，加班会被老板喷~~ 有意的@我	坐标GZ，初中高JAVA内推，永不加班，你加班会被老板喷和约谈的~~ 有意的@我
2019-03-28T08:39:31Z	12371	oldAcer	26533871	牛逼，第一次参加5w人的大项目	
2019-03-28T08:39:25Z	12370	mojianyuan	7959931	深圳996.ICU 大小周	![IMG_6977](https://user-images.githubusercontent.com/7959931/55141538-9091ab80-5175-11e9-896a-a08615957640.JPG)\n深圳的兄弟加进来，我们吐槽一下大小周，996
2019-03-28T08:39:01Z	12361	13689100049	48200437	留名，参入全球最大项目。	
2019-03-28T08:38:59Z	12360	qianlihehai	27844700	真想整死这帮打广告的混蛋。。	真想整死这帮打广告的混蛋。。
2019-03-28T08:38:51Z	12359	yiruchujian	20569841	打卡	真的激动
2019-03-28T08:38:47Z	12357	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:38:26Z	12352	wangzhedong	29564671	996还没钱，如何改变这个现状？	如果所有的it界的人能团结起来，可能会有点效果
2019-03-28T08:38:23Z	12351	ajaxjsonspring	18209434	好紧张，第一次参加怎么大的项目,大佬们带带我啊	
2019-03-28T08:38:13Z	12347	lschris	42192053	澳洲程序员带你飞 力挺同胞	![2222](https://user-images.githubusercontent.com/42192053/55142551-d312b280-518c-11e9-9ac4-9ee8265edbec.jpg)\n坐标澳洲 我是一名安卓程序员 一起吐槽一起飞
2019-03-28T08:38:12Z	12346	x210202	39410837	广告看腻了 谁给我讲个笑话呗	
2019-03-28T08:38:06Z	12342	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:37:48Z	12337	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:37:11Z	12327	rsun-thoughtworks	44775081	样式调整并加小标题	
2019-03-28T08:37:07Z	12324	yourcandy233	20159206	广告狗，资本家的狗腿子	广告狗，资本家的狗腿子
2019-03-28T08:37:05Z	12323	lyjSmile	27755545	大家这是要造反啊	每天 8点 到晚上十点  一周六天，发际线日益增长~~
2019-03-28T08:37:05Z	12322	Sally-007	15764724	征男友？	
2019-03-28T08:37:02Z	12321	itfenga	44289068	想看996.icu登顶	
2019-03-28T08:36:51Z	12315	he-bill	26134415	站个坑	
2019-03-28T08:36:50Z	12313	Spindriftks	32053740	精彩，这人估计要丢到国外去	
2019-03-28T08:36:50Z	12312	Chocolee-sir	11208548	大家加油，以我们的速度，2天后登顶github star前三甲，让全世界知道我们996~~~	
2019-03-28T08:36:48Z	12311	Dove0412	18575409	【996.icu要是接入程序员招聘之类的网站,楼主是不是起飞了?】	
2019-03-28T08:36:48Z	12310	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:36:37Z	12306	mojianyuan	7959931	深圳996.ICU 大小周	![IMG_6977](https://user-images.githubusercontent.com/7959931/55141538-9091ab80-5175-11e9-896a-a08615957640.JPG)\n深圳的兄弟加进来，我们吐槽一下大小周，996
2019-03-28T08:36:34Z	12304	yangyang46	45163636	打个卡，证明来过	第一次亲身参与几万人这么大的项目，打个卡，证明来过
2019-03-28T08:36:26Z	12301	gouliguojiashensiyi	31361279	这些广告就是世界上存在时间最长的社会主义国家的人民反抗资本压榨的方式？	
2019-03-28T08:36:26Z	12300	Goldenqi	16434906	参与大项目，留名	
2019-03-28T08:36:25Z	12299	imrobin	22712259	Oh,shit! it's 996!	
2019-03-28T08:36:21Z	12298	abcdogfly	32838907	好紧脏，第一次参加破5w的大项目	
2019-03-28T08:36:15Z	12294	quanzhiyuan	14797885	好好的一个项目，硬是被一些sb广告给带偏了。	好好的一个项目，硬是被一些sb广告给带偏了。
2019-03-28T08:36:15Z	12293	roadtoofar	43180866	卧槽厉害啊。自从干程序员 已经患上各种不死癌症。	
2019-03-28T08:36:13Z	12291	Dove0412	18575409	996.icu要是接入程序员招聘之类的网站,楼主是不是起飞了?	
2019-03-28T08:36:11Z	12290	h1u2a3n4g	31462398	。。。	。。。。
2019-03-28T08:36:01Z	12288	njzjz	9496702	ja_JP: fix the link again...	
2019-03-28T08:36:00Z	12287	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:35:47Z	12284	xiaoJinGong	20038482	前端996吐槽交流，顺便还招前端，java	![2061553758457_ pic_hd](https://user-images.githubusercontent.com/20038482/55142411-82448f00-5177-11e9-96c6-5279272a9420.jpg)\n
2019-03-28T08:35:43Z	12281	antisouler	22548670	欢迎各位萌新 大咖 加入 大前端联萌，我们一起吐槽、交流成长！[784640983]	![image](https://user-images.githubusercontent.com/22548670/55141888-5ffe4180-5176-11e9-92cd-ca05bd7f4a9f.png)\n
2019-03-28T08:35:36Z	12280	mufengCc	48708389	参与以下	
2019-03-28T08:35:30Z	12277	guofeng1997	41135007	参与了一个大项目 留名	
2019-03-28T08:35:28Z	12276	LongXiaoyi-Orz	19249249	2019年3月27日，996.icu项目上线，第二天16:20，项目达到5w多个star，就在当日网友@川普，川普关注并转发，引起热议！经有关部门研究决定禁止996加班模式，改成666模式！	
2019-03-28T08:35:28Z	12275	willluck	18281687	【抵制996】起来！，被压榨的程序员	
2019-03-28T08:35:27Z	12274	toshenyang	26919308	zhongguo 特色	
2019-03-28T08:35:20Z	12270	dancon	6836599	故事的结局可能是这样的 ~	没过多久，《中华人民共和国劳动法》允许无偿无上限加班
2019-03-28T08:34:56Z	12261	arthur0201	20655917	删库跑路的那个是谣言，不要传谣了	这是人家的解释https://m.weibo.cn/status/4354835102839802
2019-03-28T08:34:52Z	12259	wangkunlin	8307768	996.ICU	make life better.
2019-03-28T08:34:47Z	12255	luoxiaoge	21100154	我们信仰法律，相信宪法赋予我们的权利	
2019-03-28T08:34:43Z	12252	yourcandy233	20159206	fuck 996	fuck 996
2019-03-28T08:34:43Z	12251	lyj7890	26222680	坐等10W+	坐等10W+
2019-03-28T08:34:37Z	12246	panghutech	49020433	学好英语，人肉翻墙，逃离ICU	欢迎关注跑得快程序员英语，让我们学好英语，说不定有朝一日，逼不得已，还能肉身翻墙，逃离996 。\n\n![qrcode_for_gh_8229d9fbc337_344](https://user-images.githubusercontent.com/2181245/55140121-4824be80-5172-11e9-8ca2-58c61522b1e2.jpg)\n\n当然，我们还是希望也相信环境会越来越好的。
2019-03-28T08:34:35Z	12244	mango23	10269251	有缺男盆友的妹子没	有缺男盆友的妹子没
2019-03-28T08:34:29Z	12241	xianyu9527	20221395	大家一起努力抵制996啊	从关注20k到现在都51了~
2019-03-28T08:34:27Z	12240	gitqian123	35099890	996是在压榨时间	### \n![image](https://user-images.githubusercontent.com/35099890/55142340-54f7e100-5177-11e9-981d-6b2ed5626f40.png)\n
2019-03-28T08:34:24Z	12239	huangxiaonain	26101475	目测会火，留个名	
2019-03-28T08:34:20Z	12237	Darcyyaoting	20523405	M	火钳刘明
2019-03-28T08:34:12Z	12233	zhengchao0911	47267218	一天超5万，也太秀了	
2019-03-28T08:34:12Z	12232	ilaotan	6210438	大家扩散起来,我大陆就这么点人吗	
2019-03-28T08:34:08Z	12230	merlin317	49020603	nice	nice
2019-03-28T08:34:04Z	12229	ck121	20220991	打卡	
2019-03-28T08:33:53Z	12227	chengjieLee	43257145	湖南娄底小伤伤留名，高中生求个前端机会	
2019-03-28T08:33:53Z	12226	lvjinze	13660311	听听 你说的是人话么	
2019-03-28T08:33:44Z	12222	Mu5sun	40766336	听说参加这个项目可以走上人生巅峰	
2019-03-28T08:33:43Z	12221	NextToTheLaowang	25732245	抵制一波！！	
2019-03-28T08:33:42Z	12218	tracy-xin	49019624	征婚征婚~	我来征婚
2019-03-28T08:33:41Z	12217	h1u2a3n4g	31462398	.	.
2019-03-28T08:33:39Z	12215	susubuhui	8011584	@劳动法	你们这些闹事的，不知道又劳动法吗？你们可以去最高法院去告状啊，拿起法律的武器
2019-03-28T08:33:38Z	12214	ainrichman	26107375	洗洗睡吧，别活在梦里	真想要做点什么，混个人大代表去两会上提啊。
2019-03-28T08:33:36Z	12212	Dendim0n	11133087	what？好紧张。	这也太太太太太太太太太太太刺激了。
2019-03-28T08:33:35Z	12211	liupenggithub	19922903	今天可能要涨停啊	@
2019-03-28T08:33:25Z	12206	caffreygo	38683425	caffreygo也是知名项目参与者了	其实我是弹性5*8，但我就是想参与一下
2019-03-28T08:33:15Z	12203	JameRoyar	17608058	冲鸭	
2019-03-28T08:33:38Z	12214	ainrichman	26107375	洗洗睡吧，别活在梦里	真想要做点什么，混个人大代表去两会上提啊。
2019-03-28T08:33:36Z	12212	Dendim0n	11133087	what？好紧张。	这也太太太太太太太太太太太刺激了。
2019-03-28T08:33:35Z	12211	liupenggithub	19922903	今天可能要涨停啊	@
2019-03-28T08:33:25Z	12206	caffreygo	38683425	caffreygo也是知名项目参与者了	其实我是弹性5*8，但我就是想参与一下
2019-03-28T08:33:15Z	12203	JameRoyar	17608058	冲鸭	
2019-03-28T08:33:13Z	12201	JameRoyar	17608058	冲鸭	
2019-03-28T08:33:13Z	12200	Tom1881	20190177	产生996的根本原因是什么？	这是个值得深层次思考的问题。。。
2019-03-28T08:33:12Z	12199	zkHuang	22090863	目前排名三十二	
2019-03-28T08:33:11Z	12198	T4zsw	7333355	牛逼呀，多国语言，手持法律大旗，看好这个项目呀  :)	
2019-03-28T08:33:10Z	12195	sadlar	10293547	距离star第一名还差23W，大家努力一下	![image](https://user-images.githubusercontent.com/10293547/55142210-08140a80-5177-11e9-8c73-657f5d8db86b.png)\n
2019-03-28T08:33:06Z	12191	pangjianhua	5058253	这star榜能到第一的节奏啊	
2019-03-28T08:33:04Z	12189	fushiliang	22017734	好紧张，第一次参加怎么大的项目	
2019-03-28T08:33:03Z	12188	fushiliang	22017734	好紧张，第一次参加怎么大的项目	
2019-03-28T08:32:59Z	12186	fushiliang	22017734	好紧张，第一次参加怎么大的项目	
2019-03-28T08:32:37Z	12178	xiebaiyuan	11607785	add Mongolian translate 	add Mongolian translate 
2019-03-28T08:32:27Z	12176	Chowing	26425700	二线城市程序员也要加班	
2019-03-28T08:32:27Z	12175	Panda-Master	23658009	关注尼玛、扫码领jio盆呢？	关注尼玛、扫码领jio盆呢？
2019-03-28T08:32:20Z	12173	z231485	38912823	同志们加油反对加班, 要加班的老板统统没屁眼	同志们加油,反对加班
2019-03-28T08:32:17Z	12172	OhIAmFine	10390004	我成都铁头程序员 坚决抵制996	
2019-03-28T08:32:14Z	12170	h1u2a3n4g	31462398	.	.
2019-03-28T08:32:13Z	12169	dingring	39298894	来呀，快活啊！技术交流，灌水，互助！我们在等你。	#### 互助交流，聊天灌水。我们在等你。  \n![image](https://user-images.githubusercontent.com/39298894/55142132-ddc24d00-5176-11e9-8f4b-071e6721b95e.png)\n
2019-03-28T08:32:13Z	12168	XuLongjia	38058181	【实时播报】目前该项目为star榜的32名！！！	
2019-03-28T08:32:11Z	12167	zxkiller	3973062	程序猿共同的痛	见证一日登顶的大项目
2019-03-28T08:32:08Z	12165	liujianri	22760331	我也是参加过5w star 项目的人了，以后面试的时候说了 不知道会不会给我加分	我也是参加过5w star 项目的人了，以后面试的时候说了 不知道会不会给我加分
